Date/Time,ISS Latitude,ISS Longitude,MI_X (µT),MI_Y (µT),MI_Z (µT),Temperature (°C)
2021-04-22 14:04:50.538976,-50.7159714176639,120.19728652329087,28.476001739501953,45.12709426879883,21.699119567871094,30.4756
2021-04-22 14:05:01.027571,-50.5713148412322,121.24592546656292,28.423357009887695,45.08930587768555,21.263132095336914,30.4035
2021-04-22 14:05:11.567397,-50.430947623599266,122.19321806293034,28.615312576293945,45.11212158203125,20.88509178161621,30.4215
2021-04-22 14:05:22.047933,-50.26691038539766,123.22829225051075,28.58289337158203,45.116024017333984,20.6286678314209,30.3494
2021-04-22 14:05:32.509467,-50.10913301557036,124.16262114783348,28.589229583740234,45.19768142700195,20.389677047729492,30.3314
2021-04-22 14:05:42.977981,-49.94321406025241,125.09039306355298,28.641429901123047,45.0651741027832,20.168170928955078,30.4756
2021-04-22 14:05:53.440277,-49.751429178547625,126.10305057027742,28.600160598754883,45.073909759521484,19.726318359375,30.3855
2021-04-22 14:06:03.918997,-49.568762599384804,127.01624686230812,28.599624633789062,45.096561431884766,19.6202449798584,30.4035
2021-04-22 14:06:14.378950,-49.35881282958236,128.01234799048444,28.554855346679688,45.0482292175293,19.36614227294922,30.3674
2021-04-22 14:06:24.888172,-49.159876739816575,128.91003975309923,28.45816421508789,44.86503601074219,18.805849075317383,30.3494
2021-04-22 14:06:35.349267,-48.93231191214468,129.8886555970003,28.32716178894043,45.01226043701172,18.372819900512695,30.3494
2021-04-22 14:06:45.808544,-48.71761516086908,130.77009150939045,28.209287643432617,44.99516296386719,17.967309951782227,30.3855
2021-04-22 14:06:56.288314,-48.47299535083965,131.7304297670726,28.15485954284668,44.95291519165039,17.582311630249023,30.3314
2021-04-22 14:07:06.777628,-48.243060447525764,132.59495413107777,27.863971710205078,44.894161224365234,17.393470764160156,30.3133
